,Track_ID,Track_Name,Popularity,Artist_Name,Artist_Popularity,Album_Type,Album_Total_Tracks,Acousticness,Danceability,Energy,Instrumentalness,Key,Liveness,Loudness,Mode,Speechiness,Tempo,Time_Signature,Valence,Release_Year
5007,2yIINfKM7FSllGaCFXNawR,Can't Turn Back the Years - 2015 Remaster,25,Phil Collins,82,album,11,0.0267,0.684,0.607,0.000307,11,0.191,-8.127,0,0.1,81.001,4,0.498,1993
5008,3fqwjXwUGN6vbzIwvyFMhx,Tennessee Whiskey,78,Chris Stapleton,75,album,14,0.989,0.303,0.187,0.489,2,0.101,-16.757,1,0.0356,132.731,4,0.213,2015
5009,5eJz8lyMlGVfS03fnZIdPp,It's Uncanny - 2015 Japanese Remaster,35,Daryl Hall & John Oates,77,compilation,20,0.185,0.673,0.886,0.0,1,0.0826,-4.44,0,0.0431,97.012,4,0.795,2016
5010,6K4t31amVTZDgR3sKmwUJJ,The Less I Know The Better,82,Tame Impala,96,album,13,0.219,0.374,0.568,0.00219,1,0.513,-3.825,0,0.109,84.733,4,0.111,2015
5011,6GCNEAIZVH4lKQD30lfQ6f,Velvet Goldmine - 2015 Remaster,37,David Bowie,90,compilation,135,0.271,0.723,0.86,4.56e-06,11,0.598,-4.357,1,0.203,126.979,4,0.667,2015
5012,30bqVoKjX479ab90a8Pafp,Star Shopping,82,Lil Peep,82,single,1,0.0666,0.6,0.939,6.18e-06,7,0.34,-1.794,1,0.19,159.941,4,0.833,2015
5013,27DJWxjGalNEa5rfEPTDNG,Bad Days - 2015 Remaster,28,The Flaming Lips,96,album,42,0.0161,0.542,0.914,0.0,0,0.744,-4.747,0,0.113,153.993,4,0.576,2015
5014,7fBv7CLKzipRk6EC6TWHOB,The Hills,83,The Weeknd,82,album,14,0.0991,0.755,0.837,0.0,2,0.289,-2.718,0,0.142,120.028,4,0.714,2015
5015,5sUrZEf4qEtjepdgcetith,Space Oddity - 2015 Remaster,34,David Bowie,67,compilation,135,0.132,0.454,0.82,0.000969,2,0.115,-4.193,1,0.0567,166.303,4,0.575,2015
5016,2GiJYvgVaD2HtM8GqD9EgQ,Electric Love,80,BØRNS,98,album,11,0.0739,0.455,0.623,0.000424,8,0.146,-3.878,1,0.0288,163.893,4,0.208,2015
5017,4cuozf7bRILRTJyrNo8hTO,There Won't Be Many Coming Home - Remastered 2015,34,Roy Orbison,97,compilation,164,0.0401,0.728,0.859,0.0,5,0.111,-5.237,0,0.137,65.043,4,0.535,2015
5018,0QZ5yyl6B6utIWkxeBDxQN,The Night We Met,75,Lord Huron,95,album,14,0.241,0.749,0.925,0.0,10,0.52,-5.034,1,0.227,86.989,4,0.641,2015
5019,6iAlpVfmqRhmHhEPd1gx8m,Losing You - Remastered 2015,33,Roy Orbison,86,compilation,164,0.38,0.675,0.734,0.895,7,0.141,-8.659,1,0.0265,101.998,4,0.533,2015
5020,5M4yti0QxgqJieUYaEXcpw,Eventually,79,Tame Impala,80,album,13,0.347,0.68,0.741,1.87e-06,2,0.117,-5.055,1,0.0357,127.024,4,0.635,2015
5021,05sOCR8SfGjcf7D6bsQfUp,Silent All These Years - 2015 Remaster,25,Tori Amos,86,album,12,0.389,0.671,0.726,0.882,7,0.14,-8.689,1,0.0272,102.002,4,0.581,1992
5022,3iVcZ5G6tvkXZkZKlMpIUs,Alright,77,Kendrick Lamar,83,album,16,0.0338,0.663,0.861,0.0,7,0.082,-3.398,0,0.109,119.963,4,0.654,2015
5023,769Gf7dDk9ChZrQIzt038b,Life on Mars? - 2015 Remaster,30,David Bowie,96,compilation,135,0.0796,0.531,0.803,1.71e-05,1,0.176,-3.284,1,0.0717,142.113,4,0.221,2015
5024,3pXF1nA74528Edde4of9CC,Don't,77,Bryson Tiller,93,album,14,0.332,0.621,0.82,0.0,10,0.104,-4.865,1,0.0367,144.905,4,0.452,2015
5025,2MRKc0dryJdSlrbFj0KV9I,Who's To Say? - Live,24,Moon Taxi,76,album,10,0.432,0.715,0.584,1.41e-06,8,0.095,-8.231,1,0.0296,90.99,4,0.609,2016
5026,6GnhWMhgJb7uyiiPEiEkDA,Weekend (feat. Miguel),76,Mac Miller,83,album,17,0.0869,0.676,0.703,0.000687,8,0.0463,-5.815,0,0.0302,92.761,4,0.852,2015
5027,14qngyOIYl5grgoLeNNhSo,Best Friend - Remastered 2015,29,Roy Orbison,76,compilation,164,0.0205,0.844,0.601,0.0,1,0.385,-5.283,1,0.157,73.989,4,0.331,2015
5028,0PJIbOdMs3bd5AT8liULMQ,oui,76,Jeremih,88,album,15,0.00125,0.652,0.812,3.01e-05,3,0.667,-3.797,0,0.0409,126.023,4,0.72,2015
5029,61MJt8DGgDadH67v9mRUYo,The Man Who Sold the World - 2015 Remaster,28,David Bowie,75,compilation,135,0.179,0.768,0.82,0.0,7,0.689,-4.63,0,0.0474,129.965,4,0.625,2015
5030,4jTiyLlOJVJj3mCr7yfPQD,This Could Be Us,78,Rae Sremmurd,71,album,11,0.000346,0.482,0.833,0.0,5,0.365,-5.611,1,0.0449,148.039,4,0.74,2015
5031,1HBGbYHunfLYEnWGTi7NGG,Not That Funny - 2015 Remaster,25,Fleetwood Mac,92,album,50,0.0105,0.769,0.684,0.000125,1,0.0887,-5.019,1,0.0411,127.972,4,0.835,2018
5032,3CRDbSIZ4r5MsZ0YwxuEkn,Stressed Out,82,Twenty One Pilots,82,album,14,0.856,0.372,0.239,0.000175,6,0.168,-11.314,0,0.0296,113.451,4,0.127,2015
5033,6UR4lRksZAgmJ6Ak2ImrOX,In the Afterglow - 2015 Japan Remaster,23,Bread,85,compilation,71,0.0846,0.4,0.915,0.0,0,0.0503,-4.89,1,0.28,88.917,3,0.878,2017
5034,51EC3I1nQXpec4gDk0mQyP,90210 (feat. Kacy Hill),75,Travis Scott,92,album,16,0.112,0.789,0.706,1.71e-05,11,0.0586,-4.233,0,0.0429,125.911,4,0.638,2015
5035,7d9XbA7YRANRk03EKDpCzJ,15 Years - Live from SXSW 2015,14,Houndmouth,88,album,11,0.0162,0.719,0.798,2.34e-06,10,0.134,-4.582,1,0.0361,120.011,4,0.591,2015
5036,43PuMrRfbyyuz4QpZ3oAwN,Exchange,75,Bryson Tiller,77,album,14,0.386,0.688,0.853,0.0,10,0.0862,-5.814,1,0.0493,103.993,4,0.743,2015
5037,5O2KvGO2jE74XxMNQpPxsm,Changes - 2015 Remaster,20,David Bowie,74,compilation,135,0.00379,0.751,0.783,0.0,4,0.036,-3.724,1,0.0859,119.975,4,0.816,2015
5038,0vf2eBw2inhl8y61cYQMv2,Devil Town,77,Cavetown,95,album,8,0.529,0.855,0.954,0.0,0,0.205,-1.19,0,0.264,114.635,5,0.668,2015
5039,6JaYRajAjlWOaqyJV2kAh4,Oh! You Pretty Things - 2015 Remaster,20,David Bowie,93,compilation,135,0.851,0.589,0.389,0.0,0,0.0772,-5.972,1,0.028,89.1,4,0.501,2015
5040,6FBzhcfgGacfXF3AmtfEaX,C U Girl,74,Steve Lacy,70,single,1,0.00676,0.435,0.837,0.0,3,0.117,-8.126,1,0.449,124.913,4,0.778,2015
5041,1gOpkryD7as6ssj97z7h4F,"Explosions-Polka, Op. 43",23,Johann Strauss II,77,album,21,0.11,0.66,0.867,0.0,6,0.0368,-4.285,0,0.116,93.033,4,0.377,2015
5042,0kEZlJh4mK1QRfb3CT5LPk,Kill Yourself (Part III),76,$uicideboy$,65,album,13,0.191,0.583,0.888,4.58e-05,11,0.0936,-9.414,0,0.0349,93.206,4,0.706,2015
5043,6Lah4wdkr7j8QeABkuZrdK,"Ragazzo Solo, Ragazza Sola - 2015 Remaster",24,David Bowie,84,compilation,135,0.0048,0.7,0.709,0.0,7,0.029,-5.006,1,0.0838,122.019,4,0.624,2015
5044,5kNe7PE09d6Kvw5pAsx23n,Die A Happy Man,72,Thomas Rhett,72,album,13,0.000715,0.561,0.741,1.4e-05,6,0.0822,-4.239,0,0.0419,139.001,4,0.776,2015
5045,2CyNHbhmiG7deA5rHrgnMY,Before Today - Adam F Remix / 2015 Remaster,11,Everything But The Girl,73,album,14,0.0927,0.587,0.622,0.000636,4,0.2,-5.535,1,0.0303,107.943,4,0.231,2005
5046,6rje9f1wRFJDO2iTORw0lH,I Know,74,Big Sean,86,album,12,0.063,0.687,0.631,0.0,9,0.108,-5.612,1,0.129,186.071,4,0.853,2015
5047,7i3FVvz4bEW7FjjvvvurVB,Bad Company - 2015 Remaster,12,Bad Company,90,compilation,58,0.0111,0.722,0.758,0.0,11,0.308,-4.477,0,0.0471,128.047,4,0.62,2019
5048,52ojopYMUzeNcudsoz7O9D,"New Person, Same Old Mistakes",76,Tame Impala,63,album,13,0.348,0.606,0.497,0.0,4,0.275,-6.611,1,0.0277,130.739,4,0.362,2015
5049,3jFHn2P14UisjAbaPvgZp5,Amsterdam - 2015 Remaster,28,David Bowie,93,compilation,135,0.3,0.794,0.711,0.0,8,0.0955,-5.124,0,0.0699,174.915,4,0.955,2015
5050,7FYH5AW3bVfZHJIQpq3UOA,I Don't Fuck With You,74,Big Sean,88,album,12,0.0135,0.794,0.766,0.0,9,0.0785,-3.894,0,0.0377,127.007,4,0.55,2015
5051,0bx62Ku1d0ZyZfdLo67nZw,Queen Bitch - 2015 Remaster,16,David Bowie,93,compilation,135,0.511,0.498,0.59,0.0,1,0.107,-4.721,0,0.032,145.867,4,0.0784,2015
5052,1yj1ZztSGITJ5Nf4mfH92c,Spin You Around,72,Morgan Wallen,93,single,5,0.0134,0.635,0.841,0.0,5,0.0622,-5.379,1,0.0422,109.021,4,0.424,2015
5053,6PxBq0X6eTm91LpgrH5e3l,Ready for Love - 2015 Remaster,11,Bad Company,69,compilation,58,0.0447,0.247,0.438,0.000867,5,0.111,-8.478,1,0.0358,185.711,3,0.39,2019
5054,32OlwWuMpZ6b0aN2RZOeMS,Uptown Funk (feat. Bruno Mars),81,Mark Ronson,93,album,11,0.148,0.704,0.558,0.0,2,0.107,-7.273,0,0.0542,110.444,4,0.245,2015
5055,0YnaxkPaWl5kiVv1vB1Rsl,"Scarlet Begonias - Live at Soldier Field, Chicago, IL 7/3/2015",10,Grateful Dead,71,compilation,16,0.00544,0.76,0.595,0.0,1,0.241,-6.366,1,0.0391,131.497,4,0.361,2015
5056,50kpGaPAhYJ3sGmk6vplg0,Love Yourself,82,Justin Bieber,96,album,19,0.0175,0.435,0.76,0.0,8,0.158,-4.935,0,0.0721,80.082,4,0.206,2015
5057,5zpiSiRxbcvx0TI8r3UkQA,"Elektromagnetische Polka, Op. 110",23,Johann Strauss II,82,album,21,0.0267,0.684,0.607,0.000307,11,0.191,-8.127,0,0.1,81.001,4,0.498,2015
5058,04aAxqtGp5pv12UXAg4pkq,Centuries,79,Fall Out Boy,75,album,11,0.989,0.303,0.187,0.489,2,0.101,-16.757,1,0.0356,132.731,4,0.213,2015
5059,1tRwFmLqxYzVy5shmIyPUC,Seagull - 2015 Remaster,10,Bad Company,77,compilation,58,0.185,0.673,0.886,0.0,1,0.0826,-4.44,0,0.0431,97.012,4,0.795,2019
5060,1Ser4X0TKttOvo8bgdytTP,Come Get Her,73,Rae Sremmurd,96,album,11,0.219,0.374,0.568,0.00219,1,0.513,-3.825,0,0.109,84.733,4,0.111,2015
5061,3HWI7jLHJJlReH2sDjKb6f,When the Morning Comes - 2015 Japanese Remaster,11,Daryl Hall & John Oates,90,compilation,20,0.271,0.723,0.86,4.56e-06,11,0.598,-4.357,1,0.203,126.979,4,0.667,2016
5062,2Z8WuEywRWYTKe1NybPQEW,Ride,79,Twenty One Pilots,82,album,14,0.0666,0.6,0.939,6.18e-06,7,0.34,-1.794,1,0.19,159.941,4,0.833,2015
5063,0XmqQRhl7cMj5hKk4q43V4,Rock Steady - 2015 Remaster,10,Bad Company,96,compilation,58,0.0161,0.542,0.914,0.0,0,0.744,-4.747,0,0.113,153.993,4,0.576,2019
5064,2d8JP84HNLKhmd6IYOoupQ,Trap Queen,72,Fetty Wap,82,album,20,0.0991,0.755,0.837,0.0,2,0.289,-2.718,0,0.142,120.028,4,0.714,2015
5065,1XkANYxUsa1oJYXpfY1Bxd,"West L.A. Fadeaway - Live at Soldier Field, Chicago,IL 7/4/2015",9,Grateful Dead,67,compilation,16,0.132,0.454,0.82,0.000969,2,0.115,-4.193,1,0.0567,166.303,4,0.575,2015
5066,3uwnnTQcHM1rDqSfA4gQNz,Cool for the Summer,84,Demi Lovato,98,album,11,0.0739,0.455,0.623,0.000424,8,0.146,-3.878,1,0.0288,163.893,4,0.208,2015
5067,2EvU5Dafs3U8tW5va9T42Q,Ride Away - Remastered 2015,11,Roy Orbison,97,compilation,164,0.0401,0.728,0.859,0.0,5,0.111,-5.237,0,0.137,65.043,4,0.535,2015
5068,1tm7c4V0kqLiN0XPVnoUcT,Runnin' Thru the 7th with My Woadies,73,$uicideboy$,95,single,5,0.241,0.749,0.925,0.0,10,0.52,-5.034,1,0.227,86.989,4,0.641,2015
5069,0otriTANizzbePRIu5Zt9V,"Fire on the Mountain - Live at Soldier Field, Chicago, IL 7/3/2015",9,Grateful Dead,86,compilation,16,0.38,0.675,0.734,0.895,7,0.141,-8.659,1,0.0265,101.998,4,0.533,2015
5070,2jQiSYrwJehQAcuaaQrXnS,Friends,79,Chase Atlantic,80,single,5,0.347,0.68,0.741,1.87e-06,2,0.117,-5.055,1,0.0357,127.024,4,0.635,2015
5071,4s3XabMZXMmaMNHYEubZ0i,I Wish You Would - 2015 Remaster,13,David Bowie,86,compilation,135,0.389,0.671,0.726,0.882,7,0.14,-8.689,1,0.0272,102.002,4,0.581,2015
5072,0PXp9QxBfSKGGpWUNaws2X,Drama (feat. Drake),74,Roy Woods,83,single,6,0.0338,0.663,0.861,0.0,7,0.082,-3.398,0,0.109,119.963,4,0.654,2015
5073,1BDyXgAoGr8nwJyvLo8l0m,Eight Days A Week - Remastered 2015,15,The Beatles,96,compilation,6,0.0796,0.531,0.803,1.71e-05,1,0.176,-3.284,1,0.0717,142.113,4,0.221,2021
5074,4PhsKqMdgMEUSstTDAmMpg,Often,77,The Weeknd,93,album,14,0.332,0.621,0.82,0.0,10,0.104,-4.865,1,0.0367,144.905,4,0.452,2015
5075,4nOP6bSCajC5an8MZo6xSx,Good Lovin' Gone Bad - 2015 Remaster,9,Bad Company,76,compilation,58,0.432,0.715,0.584,1.41e-06,8,0.095,-8.231,1,0.0296,90.99,4,0.609,2019
5076,22VdIZQfgXJea34mQxlt81,Can't Feel My Face,78,The Weeknd,83,album,14,0.0869,0.676,0.703,0.000687,8,0.0463,-5.815,0,0.0302,92.761,4,0.852,2015
5077,3MWyOX32x0SqXiTo73Jzzd,"Shakedown Street - Live at Soldier Field, Chicago, IL 7/4/2015",9,Grateful Dead,76,compilation,16,0.0205,0.844,0.601,0.0,1,0.385,-5.283,1,0.157,73.989,4,0.331,2015
5078,34oWbFBfGEElvgO0a5c9V4,No Flockin',71,Kodak Black,88,single,1,0.00125,0.652,0.812,3.01e-05,3,0.667,-3.797,0,0.0409,126.023,4,0.72,2015
5079,6BHZ967p9zVgaHBQKBCCQX,Shooting Star - 2015 Remaster,9,Bad Company,75,compilation,58,0.179,0.768,0.82,0.0,7,0.689,-4.63,0,0.0474,129.965,4,0.625,2019
5080,7GgWAITsYJaRM3r50rfh5w,When We Were Young,73,Adele,71,album,11,0.000346,0.482,0.833,0.0,5,0.365,-5.611,1,0.0449,148.039,4,0.74,2015
5081,6Jm1OuOAWfUEk1ntKM41lV,Conversation Piece - Mono Version; 2015 Remaster,14,David Bowie,92,compilation,135,0.0105,0.769,0.684,0.000125,1,0.0887,-5.019,1,0.0411,127.972,4,0.835,2015
5082,4frLb7nWtsz2ymBE6k2GRP,Earned It (Fifty Shades Of Grey),71,The Weeknd,82,album,14,0.856,0.372,0.239,0.000175,6,0.168,-11.314,0,0.0296,113.451,4,0.127,2015
5083,66BTz98mYCizmDGRcl1TJo,Holy Holy - Spiders Version; 2015 Remaster,14,David Bowie,85,compilation,135,0.0846,0.4,0.915,0.0,0,0.0503,-4.89,1,0.28,88.917,3,0.878,2015
5084,6tO5bxNnMuh1c3cziSpecA,Paris,73,$uicideboy$,92,album,10,0.112,0.789,0.706,1.71e-05,11,0.0586,-4.233,0,0.0429,125.911,4,0.638,2015
5085,6F4Zhc5JqCBh5EBEfW3k3u,The Prettiest Star - Mono; 2015 Remaster,15,David Bowie,88,compilation,135,0.0162,0.719,0.798,2.34e-06,10,0.134,-4.582,1,0.0361,120.011,4,0.591,2015
5086,4DpNNXFMMxQEKl7r0ykkWA,Play Date,78,Melanie Martinez,77,album,16,0.386,0.688,0.853,0.0,10,0.0862,-5.814,1,0.0493,103.993,4,0.743,2015
5087,0Q6rV8wWiyZdI3NQsIE8JN,"Bertha - Live at Soldier Field, Chicago, IL 7/3/2015",8,Grateful Dead,74,compilation,16,0.00379,0.751,0.783,0.0,4,0.036,-3.724,1,0.0859,119.975,4,0.816,2015
5088,5NQbUaeTEOGdD6hHcre0dZ,679 (feat. Remy Boyz),73,Fetty Wap,95,single,1,0.529,0.855,0.954,0.0,0,0.205,-1.19,0,0.264,114.635,5,0.668,2015
5089,7wfsRNtxOAim6i8K1P5G5T,"Box of Rain - Live at Soldier Field, Chicago, IL 7/3/2015",8,Grateful Dead,93,compilation,16,0.851,0.589,0.389,0.0,0,0.0772,-5.972,1,0.028,89.1,4,0.501,2015
5090,1YakuHfzKxjnseCEeVQtrY,Don't Wanna Fall In Love,72,KYLE,70,album,13,0.00676,0.435,0.837,0.0,3,0.117,-8.126,1,0.449,124.913,4,0.778,2015
5091,1Yb30zTZh4Ha7LDdJxRR9v,Moonage Daydream - The Arnold Corns Single Version; 2015 Remaster,14,David Bowie,77,compilation,135,0.11,0.66,0.867,0.0,6,0.0368,-4.285,0,0.116,93.033,4,0.377,2015
5092,360Wr96ywrCQq4kTAJ8Pq6,Pacify Her,78,Melanie Martinez,65,album,16,0.191,0.583,0.888,4.58e-05,11,0.0936,-9.414,0,0.0349,93.206,4,0.706,2015
5093,35yXAZx9BUNrm6spcxHPgB,"Studenten Polka, Polka française, Op. 263",21,Johann Strauss II,84,album,21,0.0048,0.7,0.709,0.0,7,0.029,-5.006,1,0.0838,122.019,4,0.624,2015
5094,4v1P7JCjehbg5TmLQo2mFy,7AM,71,Lil Uzi Vert,72,album,12,0.000715,0.561,0.741,1.4e-05,6,0.0822,-4.239,0,0.0419,139.001,4,0.776,2015
5095,5sn3oqWpWjICiZeJ0Djhhe,Fantasy - 2015 Remaster,23,Miles Davis,73,album,86,0.0927,0.587,0.622,0.000636,4,0.2,-5.535,1,0.0303,107.943,4,0.231,2002
5096,5rgrBsAFYMun6yhtnLKRPz,Right My Wrongs,72,Bryson Tiller,86,album,14,0.063,0.687,0.631,0.0,9,0.108,-5.612,1,0.129,186.071,4,0.853,2015
5097,0JPFkmxe4I7X0SkD0d5Urx,Single Petal of a Rose (Live in 2015),9,Jazz At Lincoln Center Orchestra,90,album,3,0.0111,0.722,0.758,0.0,11,0.308,-4.477,0,0.0471,128.047,4,0.62,2017
5098,2JzZzZUQj3Qff7wapcbKjc,See You Again (feat. Charlie Puth),80,Wiz Khalifa,63,single,1,0.348,0.606,0.497,0.0,4,0.275,-6.611,1,0.0277,130.739,4,0.362,2015
5099,4gQ3Dg2I22lt13CVny63ri,Run Right Back - Live,9,Moon Taxi,93,album,10,0.3,0.794,0.711,0.0,8,0.0955,-5.124,0,0.0699,174.915,4,0.955,2016
5100,0Dc7J9VPV4eOInoxUiZrsL,Don't Tell 'Em,73,Jeremih,88,album,15,0.0135,0.794,0.766,0.0,9,0.0785,-3.894,0,0.0377,127.007,4,0.55,2015
5101,5fDQrMfOOvdXOt8UY87XeV,Movin' On - 2015 Remaster,9,Bad Company,93,compilation,58,0.511,0.498,0.59,0.0,1,0.107,-4.721,0,0.032,145.867,4,0.0784,2019
5102,5Qnrgqy1pAm9GyNQOgyVFz,Fourth of July,77,Sufjan Stevens,93,album,11,0.0134,0.635,0.841,0.0,5,0.0622,-5.379,1,0.0422,109.021,4,0.424,2015
5103,4X2PWPXS12GrIullqUaH4r,Can't Get Enough - 2015 Remaster,9,Bad Company,69,compilation,58,0.0447,0.247,0.438,0.000867,5,0.111,-8.478,1,0.0358,185.711,3,0.39,2019
5104,5tsI3xxDHDgzHhn30LTQNz,These Days,72,mike.,93,album,8,0.148,0.704,0.558,0.0,2,0.107,-7.273,0,0.0542,110.444,4,0.245,2015
5105,2pBuk3HpBnhJRHZWWOzMXa,Feel like Makin' Love - 2015 Remaster,9,Bad Company,71,compilation,58,0.00544,0.76,0.595,0.0,1,0.241,-6.366,1,0.0391,131.497,4,0.361,2019
5106,78TTtXnFQPzwqlbtbwqN0y,FourFiveSeconds,76,Rihanna,96,single,1,0.0175,0.435,0.76,0.0,8,0.158,-4.935,0,0.0721,80.082,4,0.206,2015
5107,6e96Aek76bNvWgCqDN8iAo,When You Smile - 2015 Remaster,8,The Flaming Lips,82,album,42,0.0267,0.684,0.607,0.000307,11,0.191,-8.127,0,0.1,81.001,4,0.498,2015
5108,3SErMoIKdRELto2OspGs5L,idfc,80,blackbear,75,single,5,0.989,0.303,0.187,0.489,2,0.101,-16.757,1,0.0356,132.731,4,0.213,2015
5109,2T5m3DjBEs0XmP2EDizhm6,"Althea - Live at Soldier Field, Chicago, IL 7/5/2015 [GH Edit]",7,Grateful Dead,77,compilation,16,0.185,0.673,0.886,0.0,1,0.0826,-4.44,0,0.0431,97.012,4,0.795,2015
5110,6Knv6wdA0luoMUuuoYi2i1,My House,75,Flo Rida,96,album,7,0.219,0.374,0.568,0.00219,1,0.513,-3.825,0,0.109,84.733,4,0.111,2015
5111,4YUoVT8NAvrxJFcAV6oo3C,"China Cat Sunflower - Live at Soldier Field, Chicago, IL 7/5/2015",7,Grateful Dead,90,compilation,16,0.271,0.723,0.86,4.56e-06,11,0.598,-4.357,1,0.203,126.979,4,0.667,2015
5112,4S7YHmlWwfwArgd8LfSPud,L$D,72,A$AP Rocky,82,album,18,0.0666,0.6,0.939,6.18e-06,7,0.34,-1.794,1,0.19,159.941,4,0.833,2015
5113,1lg2PXjoFB8HFcYETSxhQf,"I Know You Rider - Live at Soldier Field, Chicago, IL 7/5/2015",8,Grateful Dead,96,compilation,16,0.0161,0.542,0.914,0.0,0,0.744,-4.747,0,0.113,153.993,4,0.576,2015
5114,5jsw9uXEGuKyJzs0boZ1bT,Stitches,73,Shawn Mendes,82,album,13,0.0991,0.755,0.837,0.0,2,0.289,-2.718,0,0.142,120.028,4,0.714,2015
5115,5eB0PLaYrmrjkLbVfIpIMn,"The Music Never Stopped - Live at Soldier Field, Chicago, IL 7/3/2015",8,Grateful Dead,67,compilation,16,0.132,0.454,0.82,0.000969,2,0.115,-4.193,1,0.0567,166.303,4,0.575,2015
5116,2N3U8uTYhjX2KwGT0pf5x0,"Everyday (feat. Rod Stewart, Miguel & Mark Ronson)",75,A$AP Rocky,98,album,18,0.0739,0.455,0.623,0.000424,8,0.146,-3.878,1,0.0288,163.893,4,0.208,2015
5117,4Q0ew8rMlDqF4sPFhBwPWG,Las Vegas Turnaround (The Stewardess Song) - 2015 Japanese Remaster,8,Daryl Hall & John Oates,97,compilation,20,0.0401,0.728,0.859,0.0,5,0.111,-5.237,0,0.137,65.043,4,0.535,2016
5118,09CtPGIpYB4BrO8qb1RGsF,Sorry,79,Justin Bieber,95,album,19,0.241,0.749,0.925,0.0,10,0.52,-5.034,1,0.227,86.989,4,0.641,2015
5119,5rzZ2R82TdEramx6rsCRyT,"Drums - Live at Soldier Field, 7/5/2015",7,Grateful Dead,86,compilation,16,0.38,0.675,0.734,0.895,7,0.141,-8.659,1,0.0265,101.998,4,0.533,2015
5120,7s8VgA8OjvwBUuigKzEGBx,This Is Home,73,Cavetown,80,single,1,0.347,0.68,0.741,1.87e-06,2,0.117,-5.055,1,0.0357,127.024,4,0.635,2015
5121,0EdrIIyOYcnvUJOFyZehss,Unchained Melody - Remastered 2015,11,Roy Orbison,86,compilation,164,0.389,0.671,0.726,0.882,7,0.14,-8.689,1,0.0272,102.002,4,0.581,2015
5122,3EGW6TGGbdk6Ys1Y3HU3lj,Training Wheels,74,Melanie Martinez,83,album,16,0.0338,0.663,0.861,0.0,7,0.082,-3.398,0,0.109,119.963,4,0.654,2015
5123,3bmBASAizfhWn39E2suo9Q,Peristeri,16,Giorgos Zambetas,96,album,68,0.0796,0.531,0.803,1.71e-05,1,0.176,-3.284,1,0.0717,142.113,4,0.221,2015
5124,7JXZq0JgG2zTrSOAgY8VMC,Jungle,71,Drake,93,album,17,0.332,0.621,0.82,0.0,10,0.104,-4.865,1,0.0367,144.905,4,0.452,2015
5125,51XRm0bIg2Qlyx15jWACLw,Change - Live,8,Moon Taxi,76,album,10,0.432,0.715,0.584,1.41e-06,8,0.095,-8.231,1,0.0296,90.99,4,0.609,2016
5126,3Ozx6IrGdoQyAworJzvBDE,Sleeping on the Blacktop,69,Colter Wall,83,album,7,0.0869,0.676,0.703,0.000687,8,0.0463,-5.815,0,0.0302,92.761,4,0.852,2015
5127,1h2aXTmrgmJ6smdoUGQIPF,Year Zero - Live,8,Moon Taxi,76,album,10,0.0205,0.844,0.601,0.0,1,0.385,-5.283,1,0.157,73.989,4,0.331,2016
5128,2YlZnw2ikdb837oKMKjBkW,Like I'm Gonna Lose You (feat. John Legend),76,Meghan Trainor,88,album,15,0.00125,0.652,0.812,3.01e-05,3,0.667,-3.797,0,0.0409,126.023,4,0.72,2015
5129,019VEDtG5vOuROGFCaFnws,All Day All Night - Live,8,Moon Taxi,75,album,10,0.179,0.768,0.82,0.0,7,0.689,-4.63,0,0.0474,129.965,4,0.625,2016
5130,0N3W5peJUQtI4eyR6GJT5O,King Kunta,73,Kendrick Lamar,71,album,16,0.000346,0.482,0.833,0.0,5,0.365,-5.611,1,0.0449,148.039,4,0.74,2015
5131,6ZLQ7htoZdHrLC1l6tGki5,Kooks - 2015 Remaster,13,David Bowie,92,compilation,135,0.0105,0.769,0.684,0.000125,1,0.0887,-5.019,1,0.0411,127.972,4,0.835,2015
5132,6y6jbcPG4Yn3Du4moXaenr,idfc,75,blackbear,82,album,10,0.856,0.372,0.239,0.000175,6,0.168,-11.314,0,0.0296,113.451,4,0.127,2015
5133,77RZmFOiZIkpyjCYvUXBBL,"Cumberland Blues - Live at Soldier Field, Chicago, IL 7/4/2015",6,Grateful Dead,85,compilation,16,0.0846,0.4,0.915,0.0,0,0.0503,-4.89,1,0.28,88.917,3,0.878,2015
5134,3pyyGVqWvRMq43qtJBzxe0,Kids,72,Current Joys,92,single,1,0.112,0.789,0.706,1.71e-05,11,0.0586,-4.233,0,0.0429,125.911,4,0.638,2015
5135,6Ch0gUjvJrqtAzmD5yLwjW,Brainville - 2015 Remaster,7,The Flaming Lips,88,album,42,0.0162,0.719,0.798,2.34e-06,10,0.134,-4.582,1,0.0361,120.011,4,0.591,2015
5136,6QFQqqYye5lAcnhCALvxKJ,My Flaws Burn Through My Skin Like Demonic Flames from Hell,71,$uicideboy$,77,single,3,0.386,0.688,0.853,0.0,10,0.0862,-5.814,1,0.0493,103.993,4,0.743,2015
5137,6LIQz0iiokJkCjpRtwIHKT,Letter to Hermione - 2015 Remaster,12,David Bowie,74,compilation,135,0.00379,0.751,0.783,0.0,4,0.036,-3.724,1,0.0859,119.975,4,0.816,2015
5138,1wHZx0LgzFHyeIZkUydNXq,Antidote,72,Travis Scott,95,album,16,0.529,0.855,0.954,0.0,0,0.205,-1.19,0,0.264,114.635,5,0.668,2015
5139,6IWpbdp57shcm7h8qFSXtR,"Not Fade Away - Live at Soldier Field, Chicago, IL 7/5/2015",6,Grateful Dead,93,compilation,16,0.851,0.589,0.389,0.0,0,0.0772,-5.972,1,0.028,89.1,4,0.501,2015
